Date,Timestamp,ISO8601,Elevation (meter),Vertical Accuracy (meter),Cumulative Distance (meter),GPS Segment,Since start (second)
08:30:04.999,1781163004.999,2026-06-11T08:30:04.999+0100,10.917,0.690,9853.561,3,2833.765
08:30:05.999,1781163005.999,2026-06-11T08:30:05.999+0100,10.896,0.690,9857.462,3,2834.765
08:30:06.999,1781163006.999,2026-06-11T08:30:06.999+0100,10.895,0.690,9861.665,3,2835.765
08:30:07.999,1781163007.999,2026-06-11T08:30:07.999+0100,10.918,0.690,9866.258,3,2836.765
08:30:08.999,1781163008.999,2026-06-11T08:30:08.999+0100,10.964,0.690,9870.851,3,2837.765
08:30:09.999,1781163009.999,2026-06-11T08:30:09.999+0100,11.033,0.690,9876.047,3,2838.765
08:30:10.999,1781163010.999,2026-06-11T08:30:10.999+0100,11.122,0.690,9881.319,3,2839.765
08:30:11.999,1781163011.999,2026-06-11T08:30:11.999+0100,11.225,0.690,9886.007,3,2840.765
08:30:12.999,1781163012.999,2026-06-11T08:30:12.999+0100,11.336,0.690,9889.578,3,2841.765
08:30:13.999,1781163013.999,2026-06-11T08:30:13.999+0100,11.447,0.690,9893.149,3,2842.765
08:30:14.999,1781163014.999,2026-06-11T08:30:14.999+0100,11.546,0.690,9896.681,3,2843.765
08:30:15.999,1781163015.999,2026-06-11T08:30:15.999+0100,11.624,0.690,9900.202,3,2844.765
08:30:16.999,1781163016.999,2026-06-11T08:30:16.999+0100,11.671,0.690,9903.777,3,2845.765
08:30:17.999,1781163017.999,2026-06-11T08:30:17.999+0100,11.679,0.690,9907.510,3,2846.765
08:30:18.999,1781163018.999,2026-06-11T08:30:18.999+0100,11.640,0.690,9911.243,3,2847.765
08:30:19.999,1781163019.999,2026-06-11T08:30:19.999+0100,11.551,0.690,9915.104,3,2848.765
08:30:20.999,1781163020.999,2026-06-11T08:30:20.999+0100,11.412,0.690,9919.018,3,2849.765
08:30:21.999,1781163021.999,2026-06-11T08:30:21.999+0100,11.228,0.690,9923.500,3,2850.765
08:30:22.999,1781163022.999,2026-06-11T08:30:22.999+0100,11.004,0.690,9931.019,3,2851.765
08:30:23.999,1781163023.999,2026-06-11T08:30:23.999+0100,10.750,0.690,9938.537,3,2852.765
08:30:24.999,1781163024.999,2026-06-11T08:30:24.999+0100,10.479,0.690,9944.420,3,2853.765
08:30:25.999,1781163025.999,2026-06-11T08:30:25.999+0100,10.202,0.690,9949.260,3,2854.765
08:30:26.999,1781163026.999,2026-06-11T08:30:26.999+0100,9.928,0.690,9954.141,3,2855.765
08:30:27.999,1781163027.999,2026-06-11T08:30:27.999+0100,9.665,0.690,9959.606,3,2856.765
08:30:28.999,1781163028.999,2026-06-11T08:30:28.999+0100,9.419,0.690,9965.072,3,2857.765
08:30:29.999,1781163029.999,2026-06-11T08:30:29.999+0100,9.192,0.690,9969.211,3,2858.765
08:30:30.999,1781163030.999,2026-06-11T08:30:30.999+0100,8.984,0.690,9972.116,3,2859.765
08:30:31.999,1781163031.999,2026-06-11T08:30:31.999+0100,8.800,0.690,9975.021,3,2860.765
08:30:32.999,1781163032.999,2026-06-11T08:30:32.999+0100,8.644,0.690,9978.618,3,2861.765
08:30:33.999,1781163033.999,2026-06-11T08:30:33.999+0100,8.518,0.690,9982.235,3,2862.765
08:30:34.999,1781163034.999,2026-06-11T08:30:34.999+0100,8.424,0.690,9986.336,3,2863.765
08:30:35.999,1781163035.999,2026-06-11T08:30:35.999+0100,8.362,0.690,9991.090,3,2864.765
08:30:36.999,1781163036.999,2026-06-11T08:30:36.999+0100,8.333,0.690,9995.845,3,2865.765
08:30:37.999,1781163037.999,2026-06-11T08:30:37.999+0100,8.337,0.690,10000.490,3,2866.765
08:30:38.999,1781163038.999,2026-06-11T08:30:38.999+0100,8.372,0.690,10005.120,3,2867.765
08:30:39.999,1781163039.999,2026-06-11T08:30:39.999+0100,8.435,0.690,10009.538,3,2868.765
08:30:40.999,1781163040.999,2026-06-11T08:30:40.999+0100,8.516,0.690,10013.533,3,2869.765
08:30:41.999,1781163041.999,2026-06-11T08:30:41.999+0100,8.605,0.690,10017.527,3,2870.765
08:30:42.999,1781163042.999,2026-06-11T08:30:42.999+0100,8.687,0.690,10020.306,3,2871.765
08:30:43.999,1781163043.999,2026-06-11T08:30:43.999+0100,8.754,0.690,10022.753,3,2872.765
08:30:44.999,1781163044.999,2026-06-11T08:30:44.999+0100,8.804,0.690,10025.270,3,2873.765
08:30:45.999,1781163045.999,2026-06-11T08:30:45.999+0100,8.836,0.690,10028.009,3,2874.765
08:30:46.999,1781163046.999,2026-06-11T08:30:46.999+0100,8.856,0.690,10030.749,3,2875.765
08:30:47.999,1781163047.999,2026-06-11T08:30:47.999+0100,8.868,0.690,10033.487,3,2876.765
08:30:48.999,1781163048.999,2026-06-11T08:30:48.999+0100,8.875,0.690,10036.225,3,2877.765
08:30:49.999,1781163049.999,2026-06-11T08:30:49.999+0100,8.882,0.690,10039.010,3,2878.765
08:30:50.999,1781163050.999,2026-06-11T08:30:50.999+0100,8.892,0.690,10042.075,3,2879.765
08:30:51.999,1781163051.999,2026-06-11T08:30:51.999+0100,8.907,0.690,10045.140,3,2880.765
08:30:52.999,1781163052.999,2026-06-11T08:30:52.999+0100,8.930,0.690,10047.717,3,2881.765
08:30:53.999,1781163053.999,2026-06-11T08:30:53.999+0100,8.961,0.690,10049.970,3,2882.765
08:30:54.999,1781163054.999,2026-06-11T08:30:54.999+0100,9.001,0.690,10052.139,3,2883.765
08:30:55.999,1781163055.999,2026-06-11T08:30:55.999+0100,9.050,0.690,10052.819,3,2884.765
08:30:56.999,1781163056.999,2026-06-11T08:30:56.999+0100,9.107,0.690,10053.499,3,2885.765
08:30:57.999,1781163057.999,2026-06-11T08:30:57.999+0100,9.169,0.690,10054.318,3,2886.765
08:30:58.999,1781163058.999,2026-06-11T08:30:58.999+0100,9.236,0.690,10055.275,3,2887.765
08:30:59.999,1781163059.999,2026-06-11T08:30:59.999+0100,9.308,0.690,10056.231,3,2888.765
08:31:00.999,1781163060.999,2026-06-11T08:31:00.999+0100,9.385,0.690,10058.536,3,2889.765
08:31:01.999,1781163061.999,2026-06-11T08:31:01.999+0100,9.467,0.690,10060.898,3,2890.765
08:31:02.999,1781163062.999,2026-06-11T08:31:02.999+0100,9.557,0.690,10064.030,3,2891.765
08:31:03.999,1781163063.999,2026-06-11T08:31:03.999+0100,9.658,0.690,10068.253,3,2892.765
08:31:04.999,1781163064.999,2026-06-11T08:31:04.999+0100,9.772,0.690,10072.476,3,2893.765
08:31:05.999,1781163065.999,2026-06-11T08:31:05.999+0100,9.903,0.690,10075.320,3,2894.765
08:31:06.999,1781163066.999,2026-06-11T08:31:06.999+0100,10.054,0.690,10077.952,3,2895.765
08:31:07.999,1781163067.999,2026-06-11T08:31:07.999+0100,10.224,0.690,10080.727,3,2896.765
08:31:08.999,1781163068.999,2026-06-11T08:31:08.999+0100,10.415,0.690,10083.805,3,2897.765
08:31:09.999,1781163069.999,2026-06-11T08:31:09.999+0100,10.623,0.690,10086.884,3,2898.765
08:31:10.999,1781163070.999,2026-06-11T08:31:10.999+0100,10.847,0.690,10090.779,3,2899.765
08:31:11.999,1781163071.999,2026-06-11T08:31:11.999+0100,11.083,0.690,10094.912,3,2900.765
08:31:12.999,1781163072.999,2026-06-11T08:31:12.999+0100,11.324,0.690,10098.523,3,2901.765
08:31:13.999,1781163073.999,2026-06-11T08:31:13.999+0100,11.567,0.690,10100.367,3,2902.765
08:31:14.999,1781163074.999,2026-06-11T08:31:14.999+0100,11.805,0.690,10102.210,3,2903.765
08:31:15.999,1781163075.999,2026-06-11T08:31:15.999+0100,12.035,0.690,10103.822,3,2904.765
08:31:16.999,1781163076.999,2026-06-11T08:31:16.999+0100,12.252,0.690,10105.326,3,2905.765
08:31:17.999,1781163077.999,2026-06-11T08:31:17.999+0100,12.456,0.690,10106.830,3,2906.765
08:31:18.999,1781163078.999,2026-06-11T08:31:18.999+0100,12.646,0.690,10108.334,3,2907.765
08:31:19.999,1781163079.999,2026-06-11T08:31:19.999+0100,12.821,0.690,10109.837,3,2908.765
08:31:20.999,1781163080.999,2026-06-11T08:31:20.999+0100,12.985,0.690,10112.184,3,2909.765
08:31:21.999,1781163081.999,2026-06-11T08:31:21.999+0100,13.137,0.690,10115.119,3,2910.765
08:31:22.999,1781163082.999,2026-06-11T08:31:22.999+0100,13.279,0.690,10118.064,3,2911.765
08:31:23.999,1781163083.999,2026-06-11T08:31:23.999+0100,13.412,0.690,10121.212,3,2912.765
08:31:24.999,1781163084.999,2026-06-11T08:31:24.999+0100,13.535,0.690,10124.360,3,2913.765
08:31:25.999,1781163085.999,2026-06-11T08:31:25.999+0100,13.649,0.690,10127.419,3,2914.765
08:31:26.999,1781163086.999,2026-06-11T08:31:26.999+0100,13.753,0.690,10130.386,3,2915.765
08:31:27.999,1781163087.999,2026-06-11T08:31:27.999+0100,13.851,0.690,10133.353,3,2916.765
08:31:28.999,1781163088.999,2026-06-11T08:31:28.999+0100,13.943,0.690,10136.941,3,2917.765
08:31:29.999,1781163089.999,2026-06-11T08:31:29.999+0100,14.033,0.690,10140.563,3,2918.765
08:31:30.999,1781163090.999,2026-06-11T08:31:30.999+0100,14.124,0.690,10143.957,3,2919.765
08:31:31.999,1781163091.999,2026-06-11T08:31:31.999+0100,14.219,0.690,10147.014,3,2920.765
08:31:32.999,1781163092.999,2026-06-11T08:31:32.999+0100,14.321,0.690,10150.071,3,2921.765
08:31:33.999,1781163093.999,2026-06-11T08:31:33.999+0100,14.430,0.690,10153.002,3,2922.765
08:31:34.999,1781163094.999,2026-06-11T08:31:34.999+0100,14.547,0.690,10155.911,3,2923.765
08:31:35.999,1781163095.999,2026-06-11T08:31:35.999+0100,14.670,0.690,10158.756,3,2924.765
08:31:36.999,1781163096.999,2026-06-11T08:31:36.999+0100,14.799,0.690,10161.459,3,2925.765
08:31:37.999,1781163097.999,2026-06-11T08:31:37.999+0100,14.930,0.690,10164.162,3,2926.765
08:31:38.999,1781163098.999,2026-06-11T08:31:38.999+0100,15.060,0.690,10167.481,3,2927.765
08:31:39.999,1781163099.999,2026-06-11T08:31:39.999+0100,15.186,0.690,10170.991,3,2928.765
08:31:40.999,1781163100.999,2026-06-11T08:31:40.999+0100,15.307,0.690,10174.345,3,2929.765
08:31:41.999,1781163101.999,2026-06-11T08:31:41.999+0100,15.421,0.690,10177.134,3,2930.765
08:31:42.999,1781163102.999,2026-06-11T08:31:42.999+0100,15.530,0.690,10179.922,3,2931.765
08:31:43.999,1781163103.999,2026-06-11T08:31:43.999+0100,15.634,0.690,10182.792,3,2932.765
08:31:44.999,1781163104.999,2026-06-11T08:31:44.999+0100,15.735,0.690,10185.702,3,2933.765
08:31:45.999,1781163105.999,2026-06-11T08:31:45.999+0100,15.828,0.690,10188.670,3,2934.765
08:31:46.999,1781163106.999,2026-06-11T08:31:46.999+0100,15.912,0.690,10192.057,3,2935.765
08:31:47.999,1781163107.999,2026-06-11T08:31:47.999+0100,15.980,0.690,10195.443,3,2936.765
08:31:48.999,1781163108.999,2026-06-11T08:31:48.999+0100,16.027,0.690,10198.886,3,2937.765
08:31:49.999,1781163109.999,2026-06-11T08:31:49.999+0100,16.050,0.690,10202.371,3,2938.765
08:31:50.999,1781163110.999,2026-06-11T08:31:50.999+0100,16.048,0.690,10205.868,3,2939.765
08:31:51.999,1781163111.999,2026-06-11T08:31:51.999+0100,16.022,0.690,10209.741,3,2940.765
08:31:52.999,1781163112.999,2026-06-11T08:31:52.999+0100,15.977,0.690,10213.615,3,2941.765
08:31:53.999,1781163113.999,2026-06-11T08:31:53.999+0100,15.917,0.690,10217.233,3,2942.765
08:31:54.999,1781163114.999,2026-06-11T08:31:54.999+0100,15.847,0.690,10220.580,3,2943.765
08:31:55.999,1781163115.999,2026-06-11T08:31:55.999+0100,15.771,0.690,10223.927,3,2944.765
08:31:56.999,1781163116.999,2026-06-11T08:31:56.999+0100,15.691,0.690,10226.671,3,2945.765
08:31:57.999,1781163117.999,2026-06-11T08:31:57.999+0100,15.606,0.690,10229.375,3,2946.765
08:31:58.999,1781163118.999,2026-06-11T08:31:58.999+0100,15.517,0.690,10232.321,3,2947.765
08:31:59.999,1781163119.999,2026-06-11T08:31:59.999+0100,15.423,0.690,10235.645,3,2948.765
08:32:00.999,1781163120.999,2026-06-11T08:32:00.999+0100,15.323,0.690,10238.968,3,2949.765
08:32:01.999,1781163121.999,2026-06-11T08:32:01.999+0100,15.216,0.690,10242.674,3,2950.765
08:32:02.999,1781163122.999,2026-06-11T08:32:02.999+0100,15.102,0.690,10246.450,3,2951.765
08:32:03.999,1781163123.999,2026-06-11T08:32:03.999+0100,14.981,0.690,10250.062,3,2952.765
08:32:04.999,1781163124.999,2026-06-11T08:32:04.999+0100,14.852,0.690,10253.288,3,2953.765
08:32:05.999,1781163125.999,2026-06-11T08:32:05.999+0100,14.718,0.690,10256.514,3,2954.765
08:32:06.999,1781163126.999,2026-06-11T08:32:06.999+0100,14.581,0.690,10260.182,3,2955.765
08:32:07.999,1781163127.999,2026-06-11T08:32:07.999+0100,14.443,0.690,10263.996,3,2956.765
08:32:08.999,1781163128.999,2026-06-11T08:32:08.999+0100,14.307,0.690,10267.717,3,2957.765
08:32:09.999,1781163129.999,2026-06-11T08:32:09.999+0100,14.173,0.690,10271.076,3,2958.765
08:32:10.999,1781163130.999,2026-06-11T08:32:10.999+0100,14.042,0.690,10274.435,3,2959.765
08:32:11.999,1781163131.999,2026-06-11T08:32:11.999+0100,13.913,0.690,10277.698,3,2960.765
08:32:12.999,1781163132.999,2026-06-11T08:32:12.999+0100,13.783,0.690,10280.911,3,2961.765
08:32:13.999,1781163133.999,2026-06-11T08:32:13.999+0100,13.652,0.690,10284.187,3,2962.765
08:32:14.999,1781163134.999,2026-06-11T08:32:14.999+0100,13.515,0.690,10287.964,3,2963.765
08:32:15.999,1781163135.999,2026-06-11T08:32:15.999+0100,13.370,0.690,10291.741,3,2964.765
08:32:16.999,1781163136.999,2026-06-11T08:32:16.999+0100,13.215,0.690,10294.778,3,2965.765
08:32:17.999,1781163137.999,2026-06-11T08:32:17.999+0100,13.048,0.690,10297.247,3,2966.765
08:32:18.999,1781163138.999,2026-06-11T08:32:18.999+0100,12.867,0.690,10299.718,3,2967.765
08:32:19.999,1781163139.999,2026-06-11T08:32:19.999+0100,12.672,0.690,10302.311,3,2968.765
08:32:20.999,1781163140.999,2026-06-11T08:32:20.999+0100,12.461,0.690,10304.905,3,2969.765
08:32:21.999,1781163141.999,2026-06-11T08:32:21.999+0100,12.235,0.690,10307.975,3,2970.765
08:32:22.999,1781163142.999,2026-06-11T08:32:22.999+0100,11.996,0.690,10311.578,3,2971.765
08:32:23.999,1781163143.999,2026-06-11T08:32:23.999+0100,11.747,0.690,10315.181,3,2972.765
08:32:24.999,1781163144.999,2026-06-11T08:32:24.999+0100,11.490,0.690,10318.846,3,2973.765
08:32:25.999,1781163145.999,2026-06-11T08:32:25.999+0100,11.230,0.690,10322.515,3,2974.765
08:32:26.999,1781163146.999,2026-06-11T08:32:26.999+0100,10.971,0.690,10325.912,3,2975.765
08:32:27.999,1781163147.999,2026-06-11T08:32:27.999+0100,10.717,0.690,10328.864,3,2976.765
08:32:28.999,1781163148.999,2026-06-11T08:32:28.999+0100,10.472,0.690,10331.815,3,2977.765
08:32:29.999,1781163149.999,2026-06-11T08:32:29.999+0100,10.240,0.690,10333.476,3,2978.765
08:32:30.999,1781163150.999,2026-06-11T08:32:30.999+0100,10.024,0.690,10334.877,3,2979.765
08:32:31.999,1781163151.999,2026-06-11T08:32:31.999+0100,9.827,0.690,10337.221,3,2980.765
08:32:32.999,1781163152.999,2026-06-11T08:32:32.999+0100,9.651,0.690,10341.914,3,2981.765
08:32:33.999,1781163153.999,2026-06-11T08:32:33.999+0100,9.496,0.690,10346.608,3,2982.765
08:32:34.999,1781163154.999,2026-06-11T08:32:34.999+0100,9.363,0.690,10350.650,3,2983.765
08:32:35.999,1781163155.999,2026-06-11T08:32:35.999+0100,9.249,0.690,10354.463,3,2984.765
08:32:36.999,1781163156.999,2026-06-11T08:32:36.999+0100,9.152,0.690,10358.002,3,2985.765
08:32:37.999,1781163157.999,2026-06-11T08:32:37.999+0100,9.070,0.690,10360.400,3,2986.765
08:32:38.999,1781163158.999,2026-06-11T08:32:38.999+0100,9.002,0.690,10362.797,3,2987.765
08:32:39.999,1781163159.999,2026-06-11T08:32:39.999+0100,8.944,0.690,10365.378,3,2988.765
08:32:40.999,1781163160.999,2026-06-11T08:32:40.999+0100,8.896,0.690,10368.059,3,2989.765
08:32:41.999,1781163161.999,2026-06-11T08:32:41.999+0100,8.859,0.690,10370.821,3,2990.765
08:32:42.999,1781163162.999,2026-06-11T08:32:42.999+0100,8.834,0.690,10374.309,3,2991.765
08:32:43.999,1781163163.999,2026-06-11T08:32:43.999+0100,8.822,0.690,10377.798,3,2992.765
08:32:44.999,1781163164.999,2026-06-11T08:32:44.999+0100,8.824,0.690,10381.155,3,2993.765
08:32:45.999,1781163165.999,2026-06-11T08:32:45.999+0100,8.840,0.690,10384.405,3,2994.765
08:32:46.999,1781163166.999,2026-06-11T08:32:46.999+0100,8.871,0.690,10387.674,3,2995.765
08:32:47.999,1781163167.999,2026-06-11T08:32:47.999+0100,8.915,0.690,10393.411,3,2996.765
08:32:48.999,1781163168.999,2026-06-11T08:32:48.999+0100,8.972,0.690,10399.148,3,2997.765
08:32:49.999,1781163169.999,2026-06-11T08:32:49.999+0100,9.037,0.690,10403.853,3,2998.765
08:32:50.999,1781163170.999,2026-06-11T08:32:50.999+0100,9.110,0.690,10407.353,3,2999.765
08:32:51.999,1781163171.999,2026-06-11T08:32:51.999+0100,9.186,0.690,10410.852,3,3000.765
08:32:52.999,1781163172.999,2026-06-11T08:32:52.999+0100,9.262,0.690,10413.527,3,3001.765
08:32:53.999,1781163173.999,2026-06-11T08:32:53.999+0100,9.335,0.690,10416.126,3,3002.765
08:32:54.999,1781163174.999,2026-06-11T08:32:54.999+0100,9.402,0.690,10418.715,3,3003.765
08:32:55.999,1781163175.999,2026-06-11T08:32:55.999+0100,9.461,0.690,10421.290,3,3004.765
08:32:56.999,1781163176.999,2026-06-11T08:32:56.999+0100,9.512,0.690,10423.865,3,3005.765
08:32:57.999,1781163177.999,2026-06-11T08:32:57.999+0100,9.554,0.690,10428.053,3,3006.765
08:32:58.999,1781163178.999,2026-06-11T08:32:58.999+0100,9.590,0.690,10432.592,3,3007.765
08:32:59.999,1781163179.999,2026-06-11T08:32:59.999+0100,9.621,0.690,10436.768,3,3008.765
08:33:00.999,1781163180.999,2026-06-11T08:33:00.999+0100,9.650,0.690,10439.984,3,3009.765
08:33:01.999,1781163181.999,2026-06-11T08:33:01.999+0100,9.680,0.690,10443.201,3,3010.765
08:33:02.999,1781163182.999,2026-06-11T08:33:02.999+0100,9.711,0.690,10445.917,3,3011.765
08:33:03.999,1781163183.999,2026-06-11T08:33:03.999+0100,9.764,0.690,10448.447,3,3012.765
08:33:04.999,1781163184.999,2026-06-11T08:33:04.999+0100,9.823,0.690,10451.261,3,3013.765
08:33:05.999,1781163185.999,2026-06-11T08:33:05.999+0100,9.889,0.689,10455.352,3,3014.765
08:33:06.999,1781163186.999,2026-06-11T08:33:06.999+0100,9.965,0.686,10459.443,3,3015.765
08:33:07.999,1781163187.999,2026-06-11T08:33:07.999+0100,10.048,0.680,10463.758,3,3016.765
08:33:08.999,1781163188.999,2026-06-11T08:33:08.999+0100,10.134,0.672,10468.201,3,3017.765
08:33:09.999,1781163189.999,2026-06-11T08:33:09.999+0100,10.210,0.663,10472.634,3,3018.765
08:33:10.999,1781163190.999,2026-06-11T08:33:10.999+0100,10.259,0.661,10476.966,3,3019.765
08:33:11.999,1781163191.999,2026-06-11T08:33:11.999+0100,10.369,0.696,10481.298,3,3020.765
08:33:12.999,1781163192.999,2026-06-11T08:33:12.999+0100,10.341,0.654,10485.016,3,3021.765
08:33:13.999,1781163193.999,2026-06-11T08:33:13.999+0100,10.372,0.650,10488.216,3,3022.765
08:33:14.999,1781163194.999,2026-06-11T08:33:14.999+0100,10.441,0.661,10491.416,3,3023.765
08:33:15.999,1781163195.999,2026-06-11T08:33:15.999+0100,10.532,0.673,10494.754,3,3024.765
08:33:16.999,1781163196.999,2026-06-11T08:33:16.999+0100,10.633,0.681,10498.093,3,3025.765
08:33:17.999,1781163197.999,2026-06-11T08:33:17.999+0100,10.734,0.687,10502.195,3,3026.765
08:33:18.999,1781163198.999,2026-06-11T08:33:18.999+0100,10.830,0.689,10507.232,3,3027.765
08:33:19.999,1781163199.999,2026-06-11T08:33:19.999+0100,10.919,0.690,10512.269,3,3028.765
08:33:20.999,1781163200.999,2026-06-11T08:33:20.999+0100,10.998,0.690,10518.167,3,3029.765
08:33:21.999,1781163201.999,2026-06-11T08:33:21.999+0100,11.068,0.690,10524.157,3,3030.765
08:33:22.999,1781163202.999,2026-06-11T08:33:22.999+0100,11.130,0.690,10529.888,3,3031.765
08:33:23.999,1781163203.999,2026-06-11T08:33:23.999+0100,11.186,0.690,10535.151,3,3032.765
08:33:24.999,1781163204.999,2026-06-11T08:33:24.999+0100,11.236,0.690,10540.413,3,3033.765
08:33:25.999,1781163205.999,2026-06-11T08:33:25.999+0100,11.282,0.690,10545.208,3,3034.765
08:33:26.999,1781163206.999,2026-06-11T08:33:26.999+0100,11.324,0.690,10549.893,3,3035.765
08:33:27.999,1781163207.999,2026-06-11T08:33:27.999+0100,11.361,0.690,10554.560,3,3036.765
08:33:28.999,1781163208.999,2026-06-11T08:33:28.999+0100,11.394,0.690,10559.178,3,3037.765
08:33:29.999,1781163209.999,2026-06-11T08:33:29.999+0100,11.421,0.690,10563.797,3,3038.765
08:33:30.999,1781163210.999,2026-06-11T08:33:30.999+0100,11.441,0.690,10569.662,3,3039.765
08:33:31.999,1781163211.999,2026-06-11T08:33:31.999+0100,11.455,0.690,10576.021,3,3040.765
08:33:32.999,1781163212.999,2026-06-11T08:33:32.999+0100,11.462,0.690,10582.370,3,3041.765
08:33:33.999,1781163213.999,2026-06-11T08:33:33.999+0100,11.461,0.690,10588.671,3,3042.765
08:33:34.999,1781163214.999,2026-06-11T08:33:34.999+0100,11.451,0.690,10594.973,3,3043.765
08:33:35.999,1781163215.999,2026-06-11T08:33:35.999+0100,11.432,0.690,10600.583,3,3044.765
08:33:36.999,1781163216.999,2026-06-11T08:33:36.999+0100,11.405,0.690,10605.776,3,3045.765
08:33:37.999,1781163217.999,2026-06-11T08:33:37.999+0100,11.371,0.690,10610.977,3,3046.765
08:33:38.999,1781163218.999,2026-06-11T08:33:38.999+0100,11.329,0.690,10616.278,3,3047.765
08:33:39.999,1781163219.999,2026-06-11T08:33:39.999+0100,11.282,0.690,10621.579,3,3048.765
08:33:40.999,1781163220.999,2026-06-11T08:33:40.999+0100,11.230,0.690,10626.430,3,3049.765
08:33:41.999,1781163221.999,2026-06-11T08:33:41.999+0100,11.173,0.690,10630.882,3,3050.765
08:33:42.999,1781163222.999,2026-06-11T08:33:42.999+0100,11.114,0.690,10635.335,3,3051.765
08:33:43.999,1781163223.999,2026-06-11T08:33:43.999+0100,11.053,0.690,10641.960,3,3052.765
08:33:44.999,1781163224.999,2026-06-11T08:33:44.999+0100,10.993,0.690,10648.619,3,3053.765
08:33:45.999,1781163225.999,2026-06-11T08:33:45.999+0100,10.934,0.690,10654.297,3,3054.765
08:33:46.999,1781163226.999,2026-06-11T08:33:46.999+0100,10.878,0.690,10658.714,3,3055.765
08:33:47.999,1781163227.999,2026-06-11T08:33:47.999+0100,10.824,0.690,10663.132,3,3056.765
08:33:48.999,1781163228.999,2026-06-11T08:33:48.999+0100,10.773,0.690,10668.122,3,3057.765
08:33:49.999,1781163229.999,2026-06-11T08:33:49.999+0100,10.723,0.690,10673.183,3,3058.765
08:33:50.999,1781163230.999,2026-06-11T08:33:50.999+0100,10.673,0.690,10678.627,3,3059.765
08:33:51.999,1781163231.999,2026-06-11T08:33:51.999+0100,10.621,0.690,10684.799,3,3060.765
08:33:52.999,1781163232.999,2026-06-11T08:33:52.999+0100,10.569,0.690,10690.971,3,3061.765
08:33:53.999,1781163233.999,2026-06-11T08:33:53.999+0100,10.514,0.690,10695.166,3,3062.765
08:33:54.999,1781163234.999,2026-06-11T08:33:54.999+0100,10.458,0.690,10698.861,3,3063.765
08:33:55.999,1781163235.999,2026-06-11T08:33:55.999+0100,10.401,0.690,10702.790,3,3064.765
08:33:56.999,1781163236.999,2026-06-11T08:33:56.999+0100,10.344,0.690,10707.414,3,3065.765
08:33:57.999,1781163237.999,2026-06-11T08:33:57.999+0100,10.290,0.690,10712.038,3,3066.765
08:33:58.999,1781163238.999,2026-06-11T08:33:58.999+0100,10.241,0.690,10716.450,3,3067.765
08:33:59.999,1781163239.999,2026-06-11T08:33:59.999+0100,10.199,0.690,10720.774,3,3068.765
08:34:00.999,1781163240.999,2026-06-11T08:34:00.999+0100,10.167,0.690,10725.211,3,3069.765
08:34:01.999,1781163241.999,2026-06-11T08:34:01.999+0100,10.146,0.690,10730.243,3,3070.765
08:34:02.999,1781163242.999,2026-06-11T08:34:02.999+0100,10.137,0.690,10735.276,3,3071.765
08:34:03.999,1781163243.999,2026-06-11T08:34:03.999+0100,10.140,0.690,10740.276,3,3072.765
